numero_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
2284,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, ALCANTARILLADO SANITARIO Y TUBERÍA DE AGUA POTABLE EN  ANDADOR 4, COL. VICENTE GUERRERO, EN ACAPULCO DE JUÁREZ",500000,494500
2285,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,TECHUMBRE DE CANCHA DE BASQUETBOL EN COLONIA PUEBLO LAGUNA DEL QUEMADO EN ACAPULCO DE JUÁREZ,800000,791200
2286,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,TECHUMBRE DE CANCHA DE LA COLONIA UNIDAD HABITACIONAL EL COLOSO EN ACAPULCO DE JUÁREZ.,800000,791200
2287,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,TECHUMBRE DE CANCHA DE USOS MÚLTIPLES EN CALLE JARDÍN DE LA COLONIA PASO LIMONERO EN ACAPULCO DE JUÁREZ,800000,791200
2288,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,TECHADO DE CANCHA DE LA COLONIA RINCONADA DEL MAR EN ACAPULCO DE JUÁREZ,800000,791200
2289,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"CONSTRUCCIÓN DE 2 PUENTES EN ACAPULCO (PUENTE MIGUEL HIDALGO EN LA COL. MIGUEL HIDALGO Y PUENTE SOBRE ANDADOR ""EL TUBO"", COL. PROVIDENCIA)",2160000,2136240
2290,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACIÓN DE CALLE 33 FRENTE A LA ESC PRIM ""MI PATRIA ES PRIMERO"" Y EL KINDER ""FRANCISCO MOCTEZUMA"" DE LA COLONIA SECTOR 5 (EMILIANO ZAPATA) EN ACAPULCO DE JUÁREZ",800000,791200
2291,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN CALLE LAS CRUCES, COL. ELECTRICISTAS EN ACAPULCO DE JUÁREZ",1000000,989000
2292,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO CALLE LÁZARO CÁRDENAS FRENTE A LA ESC PRIM ""ALFONSO GARCÍA ROBLES"" EN COLONIA ALBORADA EN ACAPULCO DE JUÁREZ",1000000,989000
2293,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SONORA DEL POBLADO  PLAN DE LOS AMATES EN ACAPULCO DE JUÁREZ,1000000,989000
2294,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, ALCANTARILLADO SANITARIO Y TUBERÍA DE AGUA POTABLE EN CALLE CUMBRES DE LLANO LARGO, COL. CUMBRES DE LLANO LARGO EN ACAPULCO DE JUÁREZ",1000000,989000
2295,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACION DE CALLE PRIMAVERA, POB. LA ZANJA",2500000,2472500
2296,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACION DE CALLE ROBERTO NOGUEDA, POB. LA ZANJA",2500000,2472500
2297,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACION CON CONCRETO HIDRAULICO, CALLE PRINCIPAL, COL. EL POCHOTE, ACAPULCO DE JUAREZ, GRO.",1000000,989000
2298,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE EULALIA GUZMAN, COL. IZAZAGA, ACAPULCO DE JUAREZ, GRO.",1000000,989000
2299,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,1,ACAPULCO DE JUÁREZ,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE 18, COL. EMILIANO ZAPATA, ACAPULCO DE JUAREZ, GRO.",1000000,989000
2300,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,5,ALPOYECA,"CONSTRUCCIÓN DE TECHUMBRE BÁSICA, EN LA LOCALIDAD DE SAN JOSÉ BUENAVISTA, MUNICIPIO DE ALPOYECA, GUERRERO.",400000,395600
2301,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,5,ALPOYECA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE LEONARDO BRAVO, EN LA LOCALIDAD DE SAN JOSÉ BUENAVISTA, MUNICIPIO DE ALPOYECA, GUERRERO.",1600000,1582400
2302,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,5,ALPOYECA,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES Y TECHUMBRE EN LA COLONIA SAN DIEGO, UBICADA EN LA CABECERA MUNICIPAL DE ALPOYECA, GUERRERO",1000000,989000
2303,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,5,ALPOYECA,"CONSTRUCCIÓN DE DOS AULAS Y SANITARIOS EN EL TELEBACHILLERATO COMUNITARIO NÚM. 03 CON C.C.T. 12ETK0003R, UBICADO EN LA LOCALIDAD DE IXCATEOPAN, MUNICIPIO DE ALPOYECA, GUERRERO.",1000000,989000
2304,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,5,ALPOYECA,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES Y GIMNASIO EN CANCHA-DEPORTIVO, UBICADO EN LA LOCALIDAD DE SAN JOSÉ BUENAVISTA, MUNICIPIO DE ALPOYECA, GUERRERO.",1000000,989000
2305,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,9,ATLAMAJALCINGO DEL MONTE,CONSTRUCCIÓN DE CENTRO RECREATIVO EN LA CABECERA MUNICIPAL DE ATLAMAJALCINGO DEL MONTE,2000000,1978000
2306,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,13,AZOYÚ,"PAVIMENTACION CON CONCRETO HIDRAULICO DE CALLE PRINCIPAL EN LA COMUNIDAD DE LOS METATES, MUNICIPIO DE AZOYU, GRO.",960475.99,949910.75
2307,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,13,AZOYÚ,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE RUIZ CORTINEZ EN LA COMUNIDAD DE QUETZALAPA, MUNICIPIO DE AZOYU, GRO. ",2039524.01,2017089.25
2308,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,14,BENITO JUÁREZ,"CONSTRUCCION DE PARQUE LINEAL EN SAN JERÓNIMO, MPIO DE BENITO JUÁREZ",6853725,6778334.02
2309,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,18,COPALA,CONSTRUCCION DE UN AULA EN LA ESCUELA SECUNDARIA OTILIOMONTAÑO EN LA COL. BARRIO NUEVO EN COPALA GRO.,500000,494500
2310,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,18,COPALA,"CONSTRUCCION DE 4 AULAS EN LA ESC. PRIMARIA JOSEFA ORTIZDE DOMINGUEZ EN LA LOCALIDAD DE LA FORTUNA, MUNICIPIO DE COPALA, GRO.",2000000,1978000
2311,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,18,COPALA,"CONSTRUCCION DE 5 AULAS EN LA ESCUELA PRIMARIA VICENTE GUERRERO EN LA LOCALIDAD DE EL CARRIZO MUNICIPIO DE COPALA, GRO.",2500000,2472500
2312,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,21,COYUCA DE BENÍTEZ,PAVIMENTACÍON DE LA CALLE PRINCIPAL DE LA COMUNIDAD DE YETLA,1690509,1671913.4
2313,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,22,COYUCA DE CATALÁN,REHABILITACIÓN DE CAMINO CON PAVIMENTO ASFÁLTICO DEL TRAMO CARRETERO COYUCA - ZIRÁNDARO - LAS ANONAS EN EL KM 9+300 EN EL MUNICIPIO DE COYUCA DE CATALÁN.,3000000,2967000
2314,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,23,CUAJINICUILAPA,"PAVIMENTACION CON CONCRETO HIDRAULICO EN CALLE IGNACIO ZARAGOZA EN CUAJINICUILAPA, MUNICIPIO DE CUAJINICUILAPA, GUERRRERO",2000000,1978000
2315,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,23,CUAJINICUILAPA,PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE HERMENEGILDO GALEANA  EN CUAJINICUILAPA MPIO DE CUAJINICUILAPA,2000000,1978000
2316,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,23,CUAJINICUILAPA,"PAVIMENTACION CON CONCRETO HIDRAULICO EN CALLE LOS ANGELES EN CUAJINICUILAPA, MUNICIPIO DE CUAJINICUILAPA, GUERRERO",1000000,989000
2317,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,25,CUAUTEPEC,"PRIMERA ETAPA DE UNIDAD DEPORTIVA DE CUAUTEPEC, GRO.",3300000,3263700
2318,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,27,CUTZAMALA DE PINZÓN,"AMPLIACIÓN DE RED DE ENERGÍA ELÉCTRICA EN LA LOCALIDAD EL COYOLITO (EL COYOL) EN CUTZAMALA DE PINZÓN
",1832887,1812725.24
2319,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,27,CUTZAMALA DE PINZÓN,AMPLIACIÓN DE RED DE ENERGÍA ELÉCTRICA EN LA LOCALIDAD EL AGUACATE EN CUTZAMALA DE PINZÓN.,1798921,1779132.87
2320,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,27,CUTZAMALA DE PINZÓN,AMPLIACIÓN DE RED DE ENERGÍA ELÉCTRICA EN LA LOCALIDAD EL TIGRE EN CUTZAMALA DE PINZÓN,2144712,2121120.17
2321,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,27,CUTZAMALA DE PINZÓN,"AMPLIACIÓN DE RED DE ENERGÍA ELÉCTRICA EN LA LOCALIDAD LA FUNDICIÓN UNO  EN CUTZAMALA DE PINZÓN
",2163028,2139234.69
2322,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,28,CHILAPA DE ÁLVAREZ,CONSTRUCCIÓN Y REHABILITACIÓN DE ÁREAS DEPORTIVAS Y SERVICIOS AUXILIARES EN LA UNIDAD DEPORTIVA CHILAPA EN LA CABECERA MUNICIPAL,7726830.25,7641835.12
2323,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,28,CHILAPA DE ÁLVAREZ,CONSTRUCCIÓN DE CENTRO DE ATENCIÓN INTERCULTURAL PARA HABITANTES DE ZONAS MARGINADAS,5900000,5835100
2324,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,28,CHILAPA DE ÁLVAREZ,CONSTRUCCIÓN DE CENTRO PARA EL FOMENTO DE LA CULTURA ARTESANAL DE LOS PUEBLOS INDÍGENAS EN EL MUNICIPIO DE CHILAPA DE ÁLVAREZ,6373169.75,6303064.88
2325,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,29,CHILPANCINGO DE LOS BRAVO,"REMODELACION DE LA AVENIDA MIGUEL ALEMAN QUE INICIA EN CALLE COLON Y TERMINA EN PARQUE UNIDOS POR GUERRERO
",9999000,9889011
2326,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,29,CHILPANCINGO DE LOS BRAVO,"CONSTRUCCIÓN DE CANCHA DE FUTBOOL, ALBERCA Y MURO DE CONTENCION DE LA UNIDAD DEPORTIVA DE JALEACA DE CATALAN",8310491,8219075.6
2327,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,30,FLORENCIO VILLARREAL,PAVIMENTACION CON CONCRETO HIDRAULICO EN CALLE PORFIRIO DIAZ,3400000,3362600
2328,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,31,GENERAL CANUTO A. NERI,CONSTRUCCION DE ZOCALO EN LA COMUNIDAD DE IXTEPEC DE SAN SIMON,2000000,1978000
2329,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,32,GENERAL HELIODORO CASTILLO,CONSTRUCCIÓN DE PUENTE VEHICULAR EN EL BARRIO DE TLACOTIXTLA EN LA LOCALIDAD DE TLACOTEPEC,550000,543950
2330,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,REHABILITACION DE TANQUE DE ALMACENAMIENTO DE  AGUA POTABLE EN EL CALECHOSO,742000,733838
2331,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,PAVIMENTACIÓN DE CIRCUITO ZIHUATANEJO,338937.77,335209.45
2332,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,CONSTRUCCION DE ALUMBRADO PUBLICO TRAMO PARQUE AVENTURA-MIRADOR IXTAPA,2800000,2769200
2333,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,PAVIMENTACION DE ANDADOR NO 2,277905.07,274848.12
2334,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,PAVIMETACION DE CALLE MARBELLA,261825.6,258945.51
2335,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,"AMPLIACIÓN DE RED DE ELECTRIFICACIÓN, EN LA LOCALIDAD DE EL POSQUELITE.",637046.03,630038.52
2336,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,"CONSTRUCCION DE TECHADO EN AREA DE USOS MULTIPLES EN LA ESCUELA TECNICA SECUNDARIA 106 ""ESPAÑA"" ZONA 07 CLAVE 12DST0059M",815511.24,806540.62
2337,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,38,ZIHUATANEJO DE AZUETA,PAVIMENTACIÓN DE CALLE S/N,426574.29,421881.98
2338,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,39,JUAN R. ESCUDERO,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, EN CALLES DE LA LOCALIDAD DE TIERRA COLORADA, GRO.",5000000,4945000
2339,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,40,LEONARDO BRAVO,PAVIMENTACION DE VARIAS CALLES EN EL CENTRO DE CHICHIHUALCO,9900000,9791100
2340,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,40,LEONARDO BRAVO,CONSTRUCCION DE CANCHAS DE FUTBOL SOCCER DE PASTO SINTETICO,7100000,7021900
2341,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,43,METLATÓNOC,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE PRINCIPAL DE LA LOCALIDAD DE LAGUNILLA YUCUTUNI, MUNICIPIO DE METLATÓNOC, GUERRERO.",1800000,1780200
2342,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,43,METLATÓNOC,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE INDEPENDENCIA DE LA LOCALIDAD DE LAGUNILLA YUCUTUNI, MUNICIPIO DE METLATÓNOC, GUERRERO.",1200000,1186800
2343,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,48,PETATLÁN,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE HUAJALITO EN PETATLÁN,2650000,2620850
2344,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,48,PETATLÁN,PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE MARIA ELENA MARTINEZ EN LA COLONIA EJIDAL EN PETATLAN,2683152,2653637.33
2345,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,50,PUNGARABATO,"REHABILITACIÓN DEL MERCADO MUNICIPAL ""SALVADOR SANTAMARÍA"" EN CD. ALTAMIRANO, MPIO. DE PUNGARABATO
",5051802.66,4996232.83
2346,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,50,PUNGARABATO,"CONSTRUCCIÓN DE AULA PARA CENTRO DE CÓMPUTO EN LA ESC PRIM IGNACIO MANUEL ALTAMIRANO CCT 12EPR0619 EN CIUDAD ALTAMIRANO, PUNGARABATO.",1000000,989000
2347,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,52,SAN LUIS ACATLÁN,,10000000,0
2348,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,53,SAN MARCOS,"""CONSTRUCCION DE 2 AULAS EN JARDIN DE NIÑOS ""RUBEN MORA GUTIERREZ"", EN LA COMUNIDAD DE LAS VIGAS, MPIO. DE SAN MARCOS, GRO."" C.C.T. 12DJN5643L",1000000,989000
2349,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,53,SAN MARCOS,"""CONSTRUCCION DE 2 AULAS EN ESC. PRIMARIA, DE LA COMUNIDAD LOMITAS DE NEXPA, MPIO. DE SAN MARCOS, GRO.""  C.C.T.12DPR1708U",1000000,989000
2350,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,53,SAN MARCOS,"""CONSTRUCCION DE 2 AULAS EN PLANTEL DE TELEBACHILLERATO COMUNITARIO NO. 066, EN LA COMUNIDAD DE MONTE ALTO, MPIO. DE SAN MARCOS, GRO."" C.C.T.12ETK0096X",1000000,989000
2351,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,53,SAN MARCOS,"""CONSTRUCCION DE 2 AULAS EN ESC. PREPARATORIA POPULAR OCTAVIO PAZ, EN LA COMUNIDAD DE SANTA ELENA GUERRERO, MPIO. DE SAN MARCOS, GRO."" C.C.T.12UBH0111N",1000000,989000
2352,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,53,SAN MARCOS,"""CONSTRUCCION DE 2 AULAS EN J.N. ANTONIA NAVA DE CATALAN, DE LA LOCALIDAD DE SAN MARCOS, MPIO. DE SAN MARCOS, GRO.""  C.C.T.12EJN00257T",1000000,989000
2353,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,54,SAN MIGUEL TOTOLAPAN,CONSTRUCCIÓN DE CENTRO DE SALUD DE 2 NÚCLEOS BÁSICOS EN LA LOCALIDAD DE LINDAVISTA EN SAN MIGUEL TOTOLAPAN,2458649.34,2431604.2
2354,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,CONSTRUCCIÓN DE TECHADO DE LA CANCHA DE LA ESC. PRIM. 24 DE FEBRERO EN LA LOCALIDAD DE SANTO DOMINGO,1000129.32,989127.89
2355,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"CONSTRUCCIÓN DE TECHADO ESC. TELESECUNDARIA OCTAVIO PAZ EN LA LOCALIDAD DE ZACATECOLOTLA 
",1000129.32,989127.9
2356,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,CONSTRUCCIÓN DEL TECHADO ESC. PRIMARIA FEDERAL EMPERADOR CUAHUTEMOC EN LA CABECERA MUNCIPAL ,1000129.32,989127.9
2357,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"CONSTRUCCIÓN DE TECHADO DE LA CANCHA DE LA LOCALIDAD DE SAN JUAN TENERÍA
",1000129.32,989127.9
2358,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"CONSTRUCCIÓN DEL TECHADO DE LA  ESC. TELESECUNDARIA JUAN N. ÁLVAREZ EN LA LOCALIDAD DE ACUITLAPAN 
",1000129.32,989127.9
2359,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,PAVIMENTACIÓN DE LA CALLE LÁZARO CÁRDENAS EN LA LOCALIDAD DE EL GAVILÁN ,1157382.77,1144651.56
2360,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE PRINCIPAL DE LA LOCALIDAD DE RANCHO VIEJO 
",1000000,989000
2361,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"PAVIMENTACIÓN DE LA CALLE VICENTE GUERRERO EN LA LOCALIDAD DE TEACALCO 
",2000000,1978000
2362,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE QUE ENTRA DEL KM 99 DE LA CARRETERA DE TAXCO-IGUALA EN LA LOCALIDAD DE EL EJIDO,1145484.46,1132884.13
2363,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SECUNDARIA EN LA LOCALIDAD DE HUAUAXTLA
",600000,593400
2364,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"REHABILITACION DEL CONCRETO HIDRAULICO DE LA CALLE DE LA COMUNIDAD DE SAN MIGUEL GUERRERO
",500000,494500
2365,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,55,TAXCO DE ALARCÓN,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE PRINCIPAL DE LA LOCALIDAD DE CACALOTENANGO
",651824.55,644654.47
