Número_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
1243,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,76,SAHUAYO,"PAVIMENTACIÓN DE LA CALLE JOSÉ SÁNCHEZ VILLASEÑOR ENTRE AEROPUERTO Y MARCOS CASTELLANOS ,   COLONIA MARCOS CASTELLANOS ,   EN EL MUNICIPIO DE SAHUAYO ,   EN EL ESTADO DE MICHOACÁN","$941,898.00",0
1244,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,38,TARANDACUAO,"PAVIMENTACIÓN DE LA CALLE LAS MARGARITAS . COL. LAS FLORES ,   TARANDACUAO EN EL ESTADO DE GUANAJUATO","$1,300,000.00",0
1245,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,41,URIANGATO,"PAVIMENTACIÓN DE LA CALLE LERDO DE TEJADA ,   MUNICIPIO DE URIANGATO ,   GUANAJUATO","$2,000,000.00",0
1246,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,"PAVIMENTACION DE LA CALLE LIBRAMIENTO ,   EN LA LOCALIDAD DE LAS GUACAMAYAS ,   EL MUNICIPIO DE LÁZARO CÁRDENAS ,   MICHOACÁN","$1,279,520.00",0
1247,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,40,TIERRA BLANCA,PAVIMENTACIÓN DE LA CALLE MALECÓN 1A. ETAPA EN LA CABECERA MUNICPAL EN TIERRA BLANCA EN EL ESTADO DE GUANAJUATO,"$1,300,000.00",0
1248,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,"PAVIMENTACIÓN DE LA CALLE MANGOS  ,   EN LA LOCALIDAD DE LAS GUACAMAYAS ,   EN EL MUNICIPIO DE LÁZARO CÁRDENAS ,   MICHOACÁN","$1,337,660.00",0
1249,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,"PAVIMENTACIÓN DE LA CALLE MÁRMOL ,   DE LA LOCALIDAD LA MIRA ,   EN EL MUNICIPIO DE LÁZARO CÁRDENAS ,   MICHOACÁN","$810,725.00",0
1250,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,103,VENUSTIANO CARRANZA,"PAVIMENTACIÓN DE LA CALLE MICHOACANA EN LA LOCALIDAD DE LA PALMA (LA PALMA DE JESÚS) EN VENUSTIANO CARRANZA ,   MICHOACÁN","$989,654.00",0
1251,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,28,SALVATIERRA,"PAVIMENTACIÓN DE LA CALLE MIGUEL HIDALGO DE SAN ANTONIO EMENGUARO ,   MUNICIPIO DE SALVATIERRA ,   GUANAJUATO","$2,193,795.00",0
1252,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,41,URIANGATO,"PAVIMENTACIÓN DE LA CALLE MIGUEL HIDALGO ,   MUNICIPIO DE URIANGATO ,   GUANAJUATO","$2,000,000.00",0
1253,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,93,TEPATITLÁN DE MORELOS,"PAVIMENTACIÓN DE LA CALLE MORELOS ,   ENTRE VALLARTA Y GONZÁLEZ HERMOSILLO EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS ,   JALISCO","$10,000,000.00",0
1254,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,68,PERIBÁN,"PAVIMENTACIÓN DE LA CALLE OTILIO MONTAÑO EN EL MUNICIPIO DE PERIBÁN ,   MICHOACÁN","$2,400,000.00",0
1255,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,24,PUEBLO NUEVO,"PAVIMENTACIÓN DE LA CALLE PALO SECO A LA RESOLANA ,   CABECERA MUNICIPAL PUEBLO NUEVO EN EL ESTADO DE GUANAJUATO","$1,300,000.00",0
1256,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,"PAVIMENTACIÓN DE LA CALLE PLÁTANOS ,   DE LA LOCALIDAD DE LAS GUACAMAYAS ,   EN EL MUNICIPIO DE LÁZARO CÁRDENAS ,   MICHOACÁN","$938,700.00",0
1257,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,1,ABASOLO,"PAVIMENTACIÓN DE LA CALLE PRINCIPAL DE ACCESO A LAS ESCUELAS 2A ETAPA EN LA COMUNIDAD DE SAN FRANCISCO DE LA SOLEDAD. ,   EN EL MUNICIPIO DE ABASOLO ,   EN EL ESTADO DE GUANAJUATO","$1,150,000.00",0
1258,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,97,TURICATO,"PAVIMENTACIÓN DE LA CALLE PRINCIPAL DE LA LOCALIDAD DE EL CAHULOTE DE SANTA ANA ,   DEL MUNICIPIO DE TURICATO ,   EN EL ESTADO DE MICHOACÁN","$4,988,654.00",0
1259,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,97,TLAJOMULCO DE ZÚÑIGA,"PAVIMENTACIÓN DE LA CALLE PROLONGACIÓN ESCOBEDO ,   ENTRE LAS CALLES HIGUERA Y LÁZARO CÁRDENAS ,   EN LA LOCALIDAD DE LOMAS DE TEJEDA (PRIMERA ETAPA) ,   EN EL MUNICIPIO DE TLAJOMULCO DE ZÚÑIGA ,   JALISCO.","$10,000,000.00",0
1260,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,64,OJUELOS DE JALISCO,"PAVIMENTACIÓN DE LA CALLE SANTO NIÑO DE ATOCHA ,   EN LA COMUNIDAD DE OJUELOS DE JALISCO","$6,900,000.00",0
1261,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,36,SANTIAGO MARAVATÍO,"PAVIMENTACIÓN DE LA CALLE YURIRIA EN EL MUNICIPIO DE SANTIAGO MARAVATÍO ,   GUANAJUATO","$1,300,000.00",0
1262,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,1,ABASOLO,"PAVIMENTACIÓN DE LA CALLEDE LAS ESCUELAS 2A. ETAPA EN LA COMUNIDAD DE ZAPOTE DE PERALTA ,   GTO. ,   EN EL MUNICIPIO DE ABASOLO ,   EN EL ESTADO DE GUANAJUATO","$1,150,000.00",0
1263,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,102,URUAPAN,"PAVIMENTACIÓN DE LA CALZADA BENITO JUÁREZ PRIMERA Y SEGUNDA ETAPA EN URUAPAN ,   MICHOACÁN","$15,000,000.00",0
1264,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,118,YAHUALICA DE GONZÁLEZ GALLO,"PAVIMENTACIÓN DE LA CARRETERA A YAHUALICA A MANALISCO EN EL MUNICIPIO DE YAHUALICA DE GONZÁLEZ GALLO ,   JALISCO","$10,000,000.00",0
1265,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,9,AHUEHUETITLA,"PAVIMENTACION DEL ACCESO A LA COMUNIDAD DE ALCHIPINI ,   MUNICIPIO DE AHUEHUETITLA EN EL ESTADO DE PUEBLA","$3,000,000.00",0
1266,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,127,SAN JERÓNIMO XAYACATLÁN,"PAVIMENTACION DEL ACCESO A LA COMUNIDAD DE GABINO BARREDA ,   EN EL MUNICIPIO DE SAN JERÓNIMO XAYACATLÁN ,   EN EL ESTADO DE PUEBLA","$3,000,000.00",0
1267,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,53,MORELIA,"PAVIMENTACION DEL BOULEVARD GARCÍA DE LEÓN ,   EN EL MUNICIPIO DE MORELIA ,   EN EL ESTADO DE MICHOACÁN","$9,647,813.00",0
1268,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,65,PIHUAMO,"PAVIMENTACIÓN DEL CAMINO A BARRERAS (SEGUNDA ETAPA) ,   EN EL MUNICIPIO DE PIHUAMO ,   JALISCO.","$4,000,000.00",0
1269,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,28,SALVATIERRA,"PAVIMENTACIÓN DEL CAMINO LAS CRUCES-LA LEONA ,   EN EL MUNICIPIO DE SALVATIERRA ,   GUANAJUATO","$4,500,000.00",0
1270,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,32,ERONGARÍCUARO,"PAVIMENTACION DEL LIBRAMIENTO SUR ,   EN EL MUNICIPIO DE ERONGARÍCUARO ,   EN EL ESTADO DE MICHOACÁN","$1,995,623.00",0
1271,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,13,JONACATEPEC,"PAVIMENTACIÓN DEL TRAMO AMATITO- MONTEFALCO ,   MUNICIPIO DE JONACATEPEC ,   MORELOS","$3,500,000.00",0
1272,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,92,TECPATÁN,"PAVIMENTACIÓN DEL TRAMO SAN MIGUEL LA SARDINA-EJIDO ADOLFO RUÍZ CORTINES ,   EN EL MUNICIPIO DE TECPATÁN ,   EN EL ESTADO DE CHIAPAS","$4,000,000.00",0
1273,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,37,JUÁREZ,"PAVIMENTACION EN CALLE ATOYAC DEL TRAMO DE TLAPA A PRIVADA DE TIXTLA ,   COL. BUROCRATA ,   EN EL MUNICIPIO DE JUÁREZ ,   EN EL ESTADO DE CHIHUAHUA","$2,115,841.00",0
1274,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,13,NACAJUCA,PAVIMENTACIÓN EN CALLES DE NACAJUCA. EN EL ESTADO DE TABASCO,"$4,000,000.00",0
1275,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,14,ROSARIO,"PAVIMENTACIÓN EN CIRCUITO FRACC MARÍA LUISA LIZÁRRAGA COL. POTRERITOS ,   MUNICIPIO DE ROSARIO ,   SINALOA","$3,000,000.00",0
1276,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,37,JUÁREZ,"PAVIMENTACIÓN EN EL MUNICIPIO DE JUÁREZ ,   CHIHUAHUA.","$21,200,000.00",0
1277,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,38,JULIMES,"PAVIMENTACIÓN EN EL MUNICIPIO DE JULIMES ,   CHIHUAHUA.","$1,500,000.00",0
1278,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,16,LA CRUZ,"PAVIMENTACIÓN EN EL MUNICIPIO DE LA CRUZ ,   CHIHUAHUA.","$1,700,000.00",0
1279,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,39,LÓPEZ,"PAVIMENTACIÓN EN EL MUNICIPIO DE LÓPEZ ,   CHIHUAHUA.","$2,000,000.00",0
1280,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,52,OJINAGA,"PAVIMENTACIÓN EN EL MUNICIPIO DE OJINAGA ,   CHIHUAHUA.","$2,000,000.00",0
1281,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,62,SAUCILLO,"PAVIMENTACIÓN EN EL MUNICIPIO DE SAUCILLO ,   CHIHUAHUA.","$2,000,000.00",0
1282,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,2,ASIENTOS,"PAVIMENTACION EN LA COMUNIDAD TANQUE DE GUADALUPE  ,   EN EL MUNICIPIO DE ASIENTOS ,   EN EL ESTADO DE AGUASCALIENTES","$1,500,000.00",0
1283,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,61,SATEVÓ,"PAVIMENTACIÓN EN MENDOCEÑO ,   MUNICIPIO DE SATEVÓ ,   CHIHUAHUA.","$1,000,000.00",0
1284,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,15,COYAME DEL SOTOL,"PAVIMENTACIÓN EN SAN PEDRO ,   MUNICIPIO DE COYAME DEL SOTOL ,   CHIHUAHUA.","$1,500,000.00",0
1285,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN EN SAUCES A MANUEL BANDA  ,   EN EL MUNICIPIO DE CHIHUAHUA ,   EN EL ESTADO DE CHIHUAHUA","$2,381,400.00",0
1286,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,38,MINERAL DEL CHICO,"PAVIMENTACIÓN HIDRÁULICA CALLE MELCHOR OCAMPO BENITO JUAREZ ,   EN EL MUNICIPIO DE MINERAL DEL CHICO ,   EN EL ESTADO DE HIDALGO","$2,500,000.00",0
1287,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,32,JALTOCÁN,"PAVIMENTACIÓN HIDRÁULICA DE ACCESO A CUATZACUATZAS ,   EN EL MUNICIPIO DE JALTOCÁN ,   EN EL ESTADO DE HIDALGO","$3,500,000.00",0
1288,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,39,MINERAL DEL MONTE,"PAVIMENTACIÓN HIDRAULICA DE CALLE ESCUELA PREPARATORIA ,   EN EL MUNICIPIO DE MINERAL DEL MONTE ,   EN EL ESTADO DE HIDALGO","$1,678,459.00",0
1289,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,38,MINERAL DEL CHICO,"PAVIMENTACIÓN HIDRÁULICA DE CARRETERA CARBONERAS-CUEVA BLANCA ,   EN EL MUNICIPIO DE MINERAL DEL CHICO ,   EN EL ESTADO DE HIDALGO","$5,000,000.00",0
1290,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"PAVIMENTACIÓN HIDRÁULICA EN LA CALLE OCHO DE LA COLONIA CASA BLANCA SEGUNDA SECCIÓN DEL CENTRO ,   TABASCO","$2,000,000.00",0
1291,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,54,SAN SALVADOR,"PAVIMENTACION HIDRAULICA Y GUARNICIONES EN CALLE  "" LAZARO CARDENAS ""  EN LA LOCALIDAD DE EL OLVERA ,   EN EL MUNICIPIO DE SAN SALVADOR ,   EN EL ESTADO DE HIDALGO","$1,897,580.00",0
1292,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,54,SAN SALVADOR,"PAVIMENTACION HIDRAULICA Y GUARNICIONES EN CALLE CAMINO AL QUEMTHA EN LA LOCALIDAD DE EL OLVERA ,   EN EL MUNICIPIO DE SAN SALVADOR ,   EN EL ESTADO DE HIDALGO","$2,400,119.00",0
1293,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,49,SANTIAGO,"PAVIMENTACIÓN HIDRÁULICA E INTRODUCCIÓN DE DRENAJE SANITARIO EN LA CALLE FRANCISCO CÁRDENAS EN LA COLONIA SAN FRANCISCO EN EL MUNICIPIO DE SANTIAGO ,   NUEVO LEÓN.","$1,641,600.00",0
1294,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,60,TENANGO DE DORIA,"PAVIMENTACIÓN HIDRÁULICA ,   BANQUETAS Y GUARNICIONES CALLE  "" PROLONGACIÓN BENITO JUÁREZ ""  (ACCESO A PRIMARIA) ,   EN EL MUNICIPIO DE TENANGO DE DORIA ,   EN EL ESTADO DE HIDALGO","$794,048.00",0
1295,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,"PAVIMENTACIÓN Y MURO DE CONTENCIÓN EN EL ACCESO PRINCIPAL DE LA LOCALIDAD DE LA MIRA EN EL MUNICIPIO DE LÁZARO CÁRDENAS ,   MICHOACÁN","$1,098,900.00",0
1296,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,2,AGUILILLA,"PAVIMENTACION Y SERVICIOS DE LA CALLE PROGRESO ,   EN EL MUNICIPIO DE AGUILILLA ,   EN EL ESTADO DE MICHOACÁN","$2,554,207.00",0
1297,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,98,SAN PEDRO TLAQUEPAQUE,"PAVIMENTACIÓN ,   BANQUETAS Y GUARNICIONES EN LA CALLE ANTIGUO CAMINO A SANTA CRUZ DEL VALLE ,   EN EL MUNICIPIO DE SAN PEDRO TLAQUEPAQUE ,   JALISCO.","$3,800,000.00",0
1298,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,209,TATAHUICAPAN DE JUÁREZ,"PAVIMENTO A BASE DE CONCRETO HIDRÁULICO EN LA CALLE JUSTO SIERRA ,   ENTRE EMILIANO ZAPATA Y BENITO JUAREZ BARRIO SEGUNDO ,   EN EL MUNICIPIO DE TATAHUICAPAN DE JUÁREZ ,   EN EL ESTADO DE VERACRUZ","$1,500,000.00",0
1299,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,3,ACAYUCAN,"PAVIMENTO A BASE DE CONCRETO HIDRÁULICO Y OBRAS COMPLEMENTARIAS EN CALLE REVOLUCIÓN ,   EN EL MUNICIPIO DE ACAYUCAN ,   EN EL ESTADO DE VERACRUZ","$1,500,000.00",0
1300,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,3,ACAYUCAN,"PAVIMENTO A BASE DE CONCRETO HIDRÁULICO Y OBRAS COMPLEMENTARIAS EN LA CALLE ANTONIO DE MENDOZA E INDEPENDENCIA ,   EN EL MUNICIPIO DE ACAYUCAN ,   EN EL ESTADO DE VERACRUZ","$1,400,000.00",0
1301,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTO ASFALTICO EN CALIENTE AV. REFORMA SUR-NORTE ,   CUERNAVACA ,   MORELOS","$2,131,172.00",0
1302,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTO ASFALTICO EN CALIENTE CALLE FRANCISCO I. MADERO ,   COLONIA MIRAVAL ,   CUERNAVACA ,   MORELOS","$3,641,355.00",0
1303,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTO ASFALTICO EN CALIENTE CALLE OTILIO MONTAÑO ,   COLONIA ALTA VISTA ,   CUERNAVACA ,   MORELOS","$3,849,368.00",0
1304,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTO ASFALTICO EN CALIENTE CALLE RIO BALSAS ,   COLONIA MOJONERA ,   CUERNAVACA ,   MORELOS","$2,849,842.00",0
1305,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTO ASFALTICO EN CALIENTE EN AV. NACIONAL ,   SANTA MARÍA AHUACATITLÁN EN EL MUNICIPIO DE CUERNAVACA ,   MORELOS","$3,744,519.00",0
1306,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,2,ASIENTOS,"PAVIMENTO CALLE EMILIANO ZAPATA EN LA LOCALIDAD DE SAN ANTONIO DE LOS MARTÍNEZ ,   EN EL MUNICIPIO DE ASIENTOS ,   EN EL ESTADO DE AGUASCALIENTES","$1,000,000.00",0
1307,U128,PROYECTOS DE DESARROLLO REGIONAL,26,SONORA,66,URES,"PAVIMENTO CALLE FRANCISCO I MADERO ENTRE AVENIDA GENERAL PIÑA Y GARCÍA MORALES ,   EN EL MUNICIPIO DE URES ,   EN EL ESTADO DE SONORA","$1,037,470.00",0
1308,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,36,COYOMEAPAN,"PAVIMENTO CARRETERA SEGUNDA ETAPA EN LA LOCALIDAD DE SAN JAUN CUAUTLA ,   EN EL MUNICIPIO DE COYOMEAPAN ,   EN EL ESTADO DE PUEBLA","$5,000,000.00",0
1309,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,35,COXCATLÁN,"PAVIMENTO CARRETERA SEGUNDA ETAPA EN LA LOCALIDAD DE TECOLTEPEC ,   EN EL MUNICIPIO DE COXCATLÁN ,   EN EL ESTADO DE PUEBLA","$5,000,000.00",0
1310,U128,PROYECTOS DE DESARROLLO REGIONAL,29,TLAXCALA,51,SAN JERÓNIMO ZACUALPAN,"PAVIMENTO CON ADOCRETO EN DIVERSAS CALLES ,   EN EL MUNICIPIO DE SAN JERÓNIMO ZACUALPAN ,   EN EL ESTADO DE TLAXCALA","$362,647.00",0
1311,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,104,NOPALUCAN,PAVIMENTO CON ADOCRETO EN MIGUEL HIDALGO EN LA LOCALIDAD DE SANTA CRUZ DEL BOSQUE DEL MUNICIPIO DE NOPALUCAN DEL ESTADO DE PUEBLA,"$2,000,000.00",0
1312,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,16,SAN IGNACIO,"PAVIMENTO CON ADOQUIN DE LA CALLE ACCESO PRINCIPAL LA LOCALIDAD DE PIAXTLA DE ABAJO ,   EN EL MUNICIPIO DE SAN IGNACIO ,   EN EL ESTADO DE SINALOA","$5,000,000.00",0
1313,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,104,NOPALUCAN,PAVIMENTO CON ADOQUÍN EN CALLE MOCTEZUMA EN LA LOCALIDAD DE EL RINCÓN CITLALTEPETL DEL MUNICIPIO DE NOPALUCAN DEL ESTADO DE PUEBLA,"$1,600,000.00",0
1314,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,45,JIQUILPAN,"PAVIMENTO CON CARPETA ASFÁLTICA EN AV. CIRCUNVALACIÓN ORIENTE Y AV. CIRCUNVALACIÓN NORTE ,   EN EL MUNICIPIO DE JIQUILPAN ,   EN EL ESTADO DE MICHOACÁN","$4,857,287.00",0
1315,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,14,ROSARIO,"PAVIMENTO CON CONCRETO ESTAMPADO EN LA AV LUIS DONALDO COLOSIO ,   EN EL MUNICIPIO DE ROSARIO ,   EN EL ESTADO DE SINALOA","$7,443,366.00",0
1316,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,10,EL FUERTE,"PAVIMENTO CON CONCRETO HIDRÁULICO CON GUARNICIONES ,   EN LA CALLE DOMINGO RUBI ,   COLONIA PABLO MACIAS VALENZUELA ,   EN EL MUNICIPIO DE EL FUERTE ,   EN EL ESTADO DE SINALOA","$1,264,255.00",0
1317,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,10,EL FUERTE,"PAVIMENTO CON CONCRETO HIDRÁULICO CON GUARNICIONES ,   EN LA CALLE GRAL ALFREDO DELGADO ,   COLONIA LOS ALAYOS ,   EN EL MUNICIPIO DE EL FUERTE ,   EN EL ESTADO DE SINALOA","$5,743,199.00",0
1318,U128,PROYECTOS DE DESARROLLO REGIONAL,29,TLAXCALA,4,ATLTZAYANCA,PAVIMENTO CON CONCRETO HIDRÁULICO DE LA CALLE 7 PONIENTE EN EL BARRIO DE SAN ANTONIO DEL MUNICIPIO DE ATLTZAYANCA DEL ESTADO DE TLAXCALA,"$2,200,000.00",0
1319,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,208,ZACATLÁN,PAVIMENTO CON CONCRETO HIDRÁULICO DE LA CALLE DE LAS NAVES EN LA LOCALIDAD DE ZACATLÁN DEL MUNICIPIO DE ZACATLÁN DEL ESTADO DE PUEBLA,"$2,000,000.00",0
1320,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,15,SALVADOR ALVARADO,"PAVIMENTO CON CONCRETO HIDRAULICO EN AVENIDAS CENTRALES ,   EN EL MUNICIPIO DE SALVADOR ALVARADO ,   EN EL ESTADO DE SINALOA","$4,591,242.00",0
1321,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,8,AHUAZOTEPEC,PAVIMENTO CON CONCRETO HIDRÁULICO EN CALLE JOSÉ MARÍA MORELOS EN LA LOCALIDAD DE BERISTAIN DEL MUNICIPIO DE AHUAZOTEPEC DEL ESTADO DE PUEBLA,"$2,000,000.00",0
1322,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,8,ELOTA,"PAVIMENTO CON CONCRETO HIDRÁULICO EN CAMINO A LA UNIVERSIDAD POLITÉCNICA DEL MAR Y LA SIERRA CARRETERA A PUEBLO NUEVO ,   EN EL MUNICIPIO DE ELOTA ,   EN EL ESTADO DE SINALOA","$6,806,437.00",0
1323,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,17,SINALOA,PAVIMENTO CON CONCRETO HIDRAULICO EN LA CALLE 7 SUR EN LA LOCALIDADA DE SINALOA DE LEYVA,"$3,444,120.00",0
1324,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,13,MOCORITO,"PAVIMENTO CON CONCRETO HIDRÁULICO EN LA CALLE CUQUITA VELÁZQUEZ ENTRE LAS CALLES EJDAL Y AVIACIÓN ,   EN EL MUNICIPIO DE MOCORITO ,   EN EL ESTADO DE SINALOA","$2,313,657.00",0
1325,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,2,ASIENTOS,"PAVIMENTO CON CONCRETO HIDRÁULICO EN LA LOCALIDAD DE VILLA JUÁREZ ,   EN EL MUNICIPIO DE ASIENTOS ,   EN EL ESTADO DE AGUASCALIENTES","$2,500,000.00",0
1326,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,3,BADIRAGUATO,"PAVIMENTO CON CONCRETO HIDRÁULICO EN VIALIDADES CENTRALES ,   EN EL MUNICIPIO DE BADIRAGUATO ,   EN EL ESTADO DE SINALOA","$4,020,912.00",0
1327,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,4,CONCORDIA,"PAVIMENTO CON CONCRETO HIDRÁULICO EN VIALIDADES CENTRALES ,   EN EL MUNICIPIO DE CONCORDIA ,   EN EL ESTADO DE SINALOA","$5,671,348.00",0
1328,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,11,GUASAVE,"PAVIMENTO CON CONCRETO HIDRÁULICO Y GUARNICIONES TIPO  "" L ""  PARA EL BLVD ACEITUNAS ,   ENTRE BLVD ROMULADO RUIZ PAYAN Y CALLE SIN NOMBRE ,   EN EL MUNICIPIO DE GUASAVE ,   EN EL ESTADO DE SINALOA","$26,743,874.00",0
1329,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,11,GUASAVE,"PAVIMENTO CON CONCRETO HIDRÁULICO Y GUARNICIONES TIPO  "" L ""  PARA LA CALLE ENCINOS ,   ENTRE BLVD ACEITUNAS Y AV MANUEL SÁNCHEZ HERNÁNDEZ ,   EN EL MUNICIPIO DE GUASAVE ,   EN EL ESTADO DE SINALOA","$8,174,580.00",0
1330,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,11,GUASAVE,"PAVIMENTO CON CONCRETO HIDRÁULICO Y GUARNICIONES TIPO  "" L ""  PARA LA CALLE VIOLETAS ,   ENTRE BLVD 20 DE NOVIEMBRE Y CALLE NARCISO ,   EN EL MUNICIPIO DE GUASAVE ,   EN EL ESTADO DE SINALOA","$3,585,514.00",0
1331,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,17,SINALOA,PAVIMENTO CON CONCRETO HIDRAULICO Y GUARNICIONES TIPO L DE CALLE EN LA LOCALIDAD DE SINALOA LEYVA,"$1,460,060.00",0
