key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1416B000025,"PROYECTO DE RIEGO CON POZOS PUERTO MEXICO.  MUNICIPIO DE SAN AGUSTIN TLAXIACA, HIDALGO",16,Comisión Nacional del Agua,13,20,-99,39,46915031,2017,,0
'1416B000026,"Estudios Básicos para detectar los trabajos de mantenimiento que se requieren en  el  Río Cuautitlán, Estado  de  México",16,Comisión Nacional del Agua,15,0,0,97,11266953,2017,,393341
'1416B000027,Estudios de factibilidad y proyectos ejecutivos para maximizar el aprovechamiento de los Recursos Hídricos de las Cuencas del Sistema Cutzamala.,16,Comisión Nacional del Agua,35,0,0,24,54269562,2017,,0
'1416B000031,"Mantenimiento y Obras de conservación en el Rio Cuautitlán, Estado de México.",16,Comisión Nacional del Agua,15,0,0,67,156853723,2017,,4572348
'1416B000032,Estudio para determinar las obras y acciones para la gestión sustentable de las aguas superficiales en las zonas de riego de los estados de México e Hidalgo.,16,Comisión Nacional del Agua,35,0,0,54,23670767,2017,,0
'1416B000036,"Conservación y mantenimiento del Arroyo El Carrizo, Valle La Trinidad, Municipio de Ensenada, Baja California",16,Comisión Nacional del Agua,2,0,0,0,34472926,2017,,0
'1416B000037,"Protección interna del bordo de la Laguna de Zumpango y obras complementarias de la zona de riego, Municipio  de Zumpango, Estado de México.",16,Comisión Nacional del Agua,15,20,-99,23,144633965,2017,,0
'1416B000044,Instrumentación y Seguimiento Geotécnico de Estructuras del Valle de México.,16,Comisión Nacional del Agua,9,0,0,0,51960219,2017,,0
'1416B000052,Trabajos de inspección para la detección de fugas en las líneas 1 y 2 del Sistema Cutzamala en 72 kilómetros comprendidos entre el Tanque Santa Isabel y el Tanque Pericos,16,Comisión Nacional del Agua,15,0,0,0,46186862,2017,,0
'1416B000053,Estudios de Preinversión para las acciones de obra del Sistema Cutzamala y PAI,16,Comisión Nacional del Agua,35,0,0,9,289822557,2017,,3344011
'1416B000054,"Rehabilitación y Mantenimiento de los Ríos, Presas y Canales del Sistema  Hidrológico de la zona oriente, así como las Plantas de Bombeo en el Estado de México.",16,Comisión Nacional del Agua,15,0,0,89,161509492,2017,,4966009
'1416B000055,"Rehabilitación y Mantenimiento de los Ríos, Presas y Canales del Sistema Hidrológico en la Zona Poniente, Estado de México.",16,Comisión Nacional del Agua,35,0,0,24,160673313,2017,,3079082
'1416B000072,Estudios de preinversión de agua potable y saneamiento en diversas localidades del país.,16,Comisión Nacional del Agua,35,0,0,0,126664273,2017,,0
'1416B000079,"Estudio de Factibilidad técnica-económica y Anteproyecto en el río Atoyac y sus afluentes en la zona urbana  de San Martín Texmelucan de Labastida, estado de Puebla.",16,Comisión Nacional del Agua,21,0,0,0,2307330,2017,,0
'1416B000082,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Península de Baja California.,16,Comisión Nacional del Agua,35,0,0,43,169211058,2017,,21382788
'1416B000083,Programa de estudios de impacto por el cambio climático en acuíferos del país.,16,Comisión Nacional del Agua,35,0,0,0,8198167,2017,,0
'1416B000084,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Pacífico Norte.,16,Comisión Nacional del Agua,35,0,0,54,168036552,2017,,19330897
'1416B000085,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Cuencas Centrales del Norte.,16,Comisión Nacional del Agua,35,0,0,77,57838368,2017,,11344600
'1416B000086,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Golfo Norte.,16,Comisión Nacional del Agua,35,0,0,76,88782989,2017,,17149916
'1416B000087,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Aguas del Valle de México.,16,Comisión Nacional del Agua,35,0,0,80,85936468,2017,,17465544
'1416B000088,Conservación Normal de Distritos de Riego en la Región Sur Sureste.,16,Comisión Nacional del Agua,35,0,0,60,117271929,2017,,19590350
'1416B000094,Construcción de la obra de almacenamiento Los Otates,16,Comisión Nacional del Agua,25,24,-107,76,22107828,2017,,3325843
'1416B000099,"Programa de estudios geohidrológicos en los acuíferos de los estados de Baja California Sur, México, Nuevo León, Coahuila, Zacatecas, Jalisco, Michoacán, Nayarit, Tamaulipas, Campeche y Veracruz.",16,Comisión Nacional del Agua,35,0,0,0,43937917,2017,,0
'1416B000100,"Programa de estudios de manejo integrado del agua en acuíferos sobreexplotados o en riesgo de sobrexplotación de los Estados de: Baja California,  Baja California Sur y Sonora.",16,Comisión Nacional del Agua,35,0,0,0,17551008,2017,,0
'1416B000101,"Evaluación de riesgos de falla en bordos, canales, cauces federales, e infraestructura del Sistema Hidrológico del Valle de México",16,Comisión Nacional del Agua,9,0,0,0,13856059,2017,,0
'1416B000119,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Noroeste.,16,Comisión Nacional del Agua,35,0,0,70,157431459,2017,,22031508
'1416B000134,"Atender la emergencia en el Municipio de Los Cabos Estado de Baja California Sur, por los efectos de la presencia de lluvias severas ocasionadas por la ocurrencia del Huracán Odile del 14 al 15 de Septiembre de 2014.",16,Comisión Nacional del Agua,3,23,-110,0,981470811,2017,,0
'1416B000135,"Construcción de la nueva fuente para abastecimiento de agua potable a Matehuala, SLP.",16,Comisión Nacional del Agua,24,24,-101,0,432429270,2017,,0
'1416B000137,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Lerma Santiago Pacífico.,16,Comisión Nacional del Agua,35,0,0,72,36815727,2017,,0
'1416B000138,"Construcción del Centro Regional de Atención de Emergencias, Dirección Local Nayarit, con sede: San Leonel, Municipio de Santa María del Oro, Nayarit.",16,Comisión Nacional del Agua,18,21,-105,0,21938760,2017,,0
'1416B000142,"Obras de mantenimiento del canal Castera, en la zona norte del Estado de México.",16,Comisión Nacional del Agua,15,0,0,0,47024530,2017,,0
'1416B000145,Programas Contra Contingencias Hidráulicas por Organismo de Cuenca y para las principales ciudades del país.,16,Comisión Nacional del Agua,35,0,0,47,46186859,2017,,0
'1416B000146,Proyecto hidrológico para proteger a la población de inundaciones y aprovechar mejor el agua en el estado de Tabasco (PROHTAB).,16,Comisión Nacional del Agua,27,18,-91,8,18528086267,2017,,270821377
'1416B000149,"Construcción de la PTAR Chapultepec y construcción del sistema de riego y plantas de bombeo para reúso de agua residual tratada en el Bosque de Chapultepec, en el Distrito",16,Comisión Nacional del Agua,9,19,-99,43,584198555,2017,,44378897
'1416B000150,Construcción de la obra de almacenamiento El Cajón,16,Comisión Nacional del Agua,25,25,-108,80,26602872,2017,,6479568
'14178120007,Programa de mantenimiento plurianual para el sistema de cimentación de las oficinas centrales de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,99,66630498,2017,,17683750
'14178120016,Fortalecimiento de laboratorios criminalísticos estatales y central de la Coordinación General de Servicios Periciales.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,2,152250049,2017,,0
'14178120027,Mobiliarios para la adecuación de diecinueve laboratorios estatales y genética forense.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,7,16282342,2017,,0
'14178120043,Consolidación de infraestructura informática,17,Dirección General de Recursos Materiales y Servicios Generales,22,0,0,100,110432323,2017,,0
'14178120045,Proyecto integral para la construcción de laboratorios de servicios periciales de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,86,114300101,2016,,462538
'1418T0O0001,CENTRO DE TECNOLOGIA PARA AGUAS PROFUNDAS(CTAP),18,Instituto Mexicano del Petróleo,30,19,-96,97,1959541298,2017,,518159429
'1418T0Q0001,Proyecto ELITE ININ,18,Instituto Nacional de Investigaciones Nucleares,15,19,-99,0,281142450,2017,,0
'1418T4I0001,Adquisición de mobiliario Cd. del Carmen (CIR),52,Pemex Corporativo,4,0,0,10,6695258,2017,,0
'1418T4I0003,Programa de adquisición y actualización de paquetes y programas de informática para soportar las operaciones de los procesos productivos de PEMEX,52,Pemex Corporativo,35,0,0,46,4217026750,2017,,545065652
'1418T4I0004,Aprovisionamiento de equipo de cómputo y periféricos para Petróleos Mexicanos y Organismos Subsidiarios 2014-2016,52,Pemex Corporativo,35,0,0,0,3622277843,2017,,0
'1418T4I0005,Adquisición de sistemas de toma de imagen y credencialización de Petróleos Mexicanos y Organismos Subsidiarios,52,Pemex Corporativo,35,0,0,0,11422481,2017,,8646640
'1418T4I0006,Adquisición de infraesrtructura de procesamiento para Centros de Cómputo de la DCTIPN,52,Pemex Corporativo,35,0,0,31,207664572,2017,,0
'1418T4I0007,Actualización y mantenimiento de cómputo mayor para soluciones ERP,52,Pemex Corporativo,35,0,0,0,137781181,2017,,0
'1418T4I0010,Adquisición de herramientas y equipos para Talleres Cuitzeo,52,Pemex Corporativo,9,0,0,0,1848402,2017,,0
'1418T4I0011,"Suministro, instalación, equipamiento y puesta en operación para el sistema de circuito cerrado televisión y sistema de sonorización en CENDIS.",52,Pemex Corporativo,35,0,0,0,46520045,2017,,0
'1418T4I0012,"Rehabilitación de las oficinas del edificio Corona, Tampico, Tamps.",52,Pemex Corporativo,28,0,0,0,34640147,2017,,0
'1418T4I0013,"Suministro, instalación, equipamiento y puesta en servicio de 1 sistema integral de sonorización y voceo de emergencia en los edificios del Centro Administrativo Pemex.",52,Pemex Corporativo,9,0,0,0,11912110,2017,,0
'1418T4I0014,Equipamiento para la optimización de diversas áreas de la Dirección General,52,Pemex Corporativo,9,0,0,0,3846375,2017,,0
'1418T4I0016,Sustitución de segundo grupo de 3 elevadores públicos de la zona media de la Torre Ejecutiva Pemex.,52,Pemex Corporativo,9,0,0,0,46764198,2017,,0
'1418T4I0017,Sustitución de 2 elevadores ejecutivos en el Edificio A.,52,Pemex Corporativo,9,0,0,0,5773358,2017,,0
'1418T4I0018,"Adquisición de equipos de aire acondicionado para las Oficinas de Representación Aduanal de Tuxpan, Salina Cruz, Cd. Del Carmen y Coatzacoalcos.",52,Pemex Corporativo,35,0,0,97,224541,2017,,168790
'1418T4I0019,Adqusición de mobiliario para las 9 (nueve) oficinas de Representación Aduanal.,52,Pemex Corporativo,35,0,0,31,4122146,2017,,1214435
'1418T4I0020,Sustitución del mobiliario y equipo de oficinas en las unidades administrativas de la Dirección Corporativa de Finanzas,52,Pemex Corporativo,9,0,0,2,22771867,2017,,0
'1418T4I0021,Instalación de una red contraincendio en los CENDIs Cd Madero y Coatzacoalcos.,52,Pemex Corporativo,35,0,0,10,7547419,2017,,296955
'1418T4I0022,Eficientar el uso de energía eléctrica mediante tecnología sustentable en las estaciones de microondas de la DCTIPN.,52,Pemex Corporativo,35,0,0,0,16985767,2017,,0
'1418T4I0023,Mantenimiento de las escuelas primarias Art. 123 (PRIMERA ETAPA),52,Pemex Corporativo,35,0,0,0,161908280,2017,,0
'1418T4I0024,Red de distribución de contenido en Petróleos Mexicanos,52,Pemex Corporativo,35,0,0,0,78843805,2017,,0
'1418T4I0025,"Adquisición Centro de Cómputo prefabricado para Poza Rica, Villahermosa y Cd. del Carmen.",52,Pemex Corporativo,35,0,0,0,645147858,2017,,0
'1418T4L0003,Prueba Piloto Inyección de Surfactantes campo Tamaulipas Constituciones.,52,Pemex Exploración y Producción,35,0,0,2,183456016,2017,,0
'1418T4L0004,Proyecto de Medición de Pemex Exploración y Producción,52,Pemex Exploración y Producción,35,0,0,35,2067387288,2017,,395653604
'1418T4M0002,Integral de Seguridad,52,Pemex Transformación Industrial,28,0,0,21,41357189,2017,,0
'1418T4M0004,"Estudios de Preinversión para el  Aprovechamiento de Residuales en la refinería Ing. Antonio Dovalí Jaime, en Salina Cruz, Oaxaca.",52,Pemex Transformación Industrial,20,0,0,4,3186534451,2017,,22258341
'1418T4M0007,Adquisiciones de vehiculos y equipo pesado año 2014-2015,52,Pemex Transformación Industrial,28,0,0,0,41626010,2017,,0
'1418T4M0010,Guarniciones Militares para la Subdirección de Almacenamiento y Reparto,52,Pemex Logística,35,0,0,6,517917869,2017,,23532691
'1418T4M0014,Componentes Tecnológicos de  Seguridad Física para la SAR,52,Pemex Logística,35,0,0,5,1277297619,2017,,13319334
'1418T4M0018,Estudio de preinversión para la construcción de nueva TAR en Durango,52,Pemex Logística,9,0,0,1,46186862,2017,,0
'1418T4M0019,"Incremento en la capacidad de almacenamiento del tanque TV-17 de la TOMP Tuxpan, Ver.",52,Pemex Logística,30,21,-97,0,86971889,2017,,0
'1418T4M0022,Estudio de factibilidad de revamp de la planta coquizadora de la refinería de Cadereyta para aumento de la capacidad de proceso,52,Pemex Transformación Industrial,19,0,0,0,89791318,2017,,0
'1418T4M0028,Infraestructura para introducción de Etanol anhidro a la matriz energética,52,Pemex Logística,35,0,0,2,992084667,2017,,232588
'1418T4M0030,Adquisición de Unidades de Puesto de Mando Móviles para Salvaguardar la Integridad de los Derechos de Vía e Instalaciones Superficiales del Sistema de Transporte por Ducto,52,Pemex Logística,35,0,0,52,322090154,2017,,65925819
'1418T4M0031,Adquisición de maquinaria y equipo pesado móvil para la Refinería Ing. Antonio Dovalí Jaime.,52,Pemex Transformación Industrial,20,0,0,0,156960194,2017,,0
'1418T4M0034,Adquisiciones de resinas de intercambio iónico para la planta de tratamiento de agua de la refinería Miguel Hidalgo Tula,52,Pemex Transformación Industrial,13,0,0,0,47154273,2017,,0
'1418T4M0035,Adquisición de catalizadores capitalizables para el proceso de hidrotratamiento en la refinería de Cadereyta (2015-2017),52,Pemex Transformación Industrial,19,0,0,0,129909754,2017,,52520251
'1418T4M0036,"Adquisición de catalizadores y resinas capitalizables en plantas de proceso 2014-2017, Refinería Francisco I. Madero.",52,Pemex Transformación Industrial,28,0,0,2,160084862,2017,,58109
'1418T4M0037,Adquisición de Catalizadores y resinas capitalizables en la Refinería de Minatitlán 2015-2016,52,Pemex Transformación Industrial,30,0,0,0,117828178,2017,,0
'1418T4M0038,"Adquisición de catalizadores y resinas capitalizables en plantas de proceso, refinería de Salina Cruz A.",52,Pemex Transformación Industrial,20,0,0,0,147975856,2017,,0
'1418T4M0039,Adquisición de catalizadores y resinas capitalizables para el proceso de gasolinas en la refinería de Cadereyta (2015-2017).,52,Pemex Transformación Industrial,19,0,0,2,77934257,2017,,54621542
'1418T4M0040,"Adquisición de catalizadores y resinas capitalizables en plantas de proceso, refinería de Salamanca 2",52,Pemex Transformación Industrial,11,0,0,2,87902141,2017,,0
'1418T4M0041,Adquisición de catalizadores capitalizables para el proceso de hidrotratamiento en la refinería de Tula,52,Pemex Transformación Industrial,13,0,0,1,137620996,2017,,4708767
'1418T4M0042,Adquisición de resinas de intercambio iónico para la planta tratamiento de agua de la refinería Ing. Antonio Dovalí Jaime. Salina Cruz,52,Pemex Transformación Industrial,20,0,0,0,47164751,2017,,0
'1418T4M0043,Adquisición de resinas de intercambio iónico para la planta tratamiento de agua de la refinería Ing. Antonio M Amor Salamanca.,52,Pemex Transformación Industrial,11,0,0,3,44427928,2017,,0
'1418T4M0044,Adquisiciones de equipo pesado y ligero para la refinería Miguel Hidalgo,52,Pemex Transformación Industrial,13,0,0,0,158387559,2017,,0
'1418T4M0049,"Restauración, estandarización y adecuación de los muelles de la TOMP Madero",52,Pemex Logística,28,0,0,2,472346139,2017,,15094
'1418T4M0050,"Restauración, estandarización y adecuación de los muelles de la TOMP Guaymas",52,Pemex Logística,35,0,0,0,427593952,2017,,0
'1418T4M0054,"Identificación y evaluación de agentes, así como factores de riesgo en las instalaciones del Sistema Nacional de Refinerías, para determinar la inversión capitalizable en la administración de los riesgos detectados.",52,Pemex Transformación Industrial,35,0,0,0,66792703,2017,,7168262
'1418T4M0055,Adquisición de resinas de intercambio iónico para la planta de tratamiento de agua para la Refinería Ing. Héctor Lara Sosa.,52,Pemex Transformación Industrial,19,0,0,0,27642155,2017,,2651025
'1418T4M0057,"Restauración, estandarización y adecuación de los muelle de la TOMP Salina Cruz",52,Pemex Logística,35,0,0,0,500954937,2017,,20261403
'1418T4M0058,"Restauración, estandarización y adecuación de los muelles de la TOMP Pajaritos",52,Pemex Logística,35,0,0,0,1044209661,2017,,0
'1418T4M0064,Estudio de preinversión para la optimización de la reformación de naftas en la Refinería Francisco I. Madero,52,Pemex Transformación Industrial,28,0,0,0,86629007,2017,,0
'1418T4N0002,Mantenimiento mayor de la Planta Fraccionadora Morelos del CPG Área Coatzacoalcos,52,Pemex Transformación Industrial,30,0,0,36,254508906,2017,,0
'1418T4N0003,"Rehabilitación de las torres de enfriamiento CT-2, CT-3 y CT-4 del Complejo Procesador de Gas Cactus",52,Pemex Transformación Industrial,7,18,-93,33,298858325,2017,,29297252
'1418T4N0004,Mantenimiento integral a los sistemas de medición y control de los Complejos Procesadores de Gas,52,Pemex Transformación Industrial,27,0,0,47,504669773,2017,,258036140
'1418T4N0005,Rehabilitar los turbocompresores de refrigeración de las fraccionadoras del CPG Área Coatzacoalcos,52,Pemex Transformación Industrial,30,18,-94,0,352649545,2017,,0
'1418T4N0006,Modernización de los sistemas SAYCA de los CPG y Edificio Sede de la Subdirección de Producción,52,Pemex Transformación Industrial,27,0,0,0,53441509,2017,,0
'1418T4N0007,Mantenimiento mayor a la planta criogénica Pajaritos del complejo procesador de gas área Coatzacoalcos,52,Pemex Transformación Industrial,30,0,0,16,226712123,2017,,0
'1418T4N0008,"Ingeniería, Procura, Construcción y Modernización del Sistema Contra incendio en el Complejo Procesador de Gas Poza Rica",52,Pemex Transformación Industrial,30,0,0,0,425663115,2017,,0
'1418T4N0009,"Adquisición de equipos y rehabilitación de las plantas de proceso, servicios auxiliares e infraestructura complementaria para  la continuidad operativa del CPG Poza Rica",52,Pemex Transformación Industrial,30,0,0,5,308276043,2017,,2025566
'1418T4N0010,"Modernización de los sistemas de monitoreo, control y supervisión del transporte por ducto, etapa II",52,Pemex Logística,35,0,0,8,1265049239,2017,,0
'1418T4N0011,Integridad basada en riesgo a ductos de la zona norte,52,Pemex Logística,35,0,0,5,627920361,2017,,0
'1418T4N0013,Adquisición de equipos para talleres y áreas de mantenimiento del CPG Cactus,52,Pemex Transformación Industrial,7,0,0,0,106632302,2017,,0
'1418T4N0014,"Mantenimiento mayor de las plantas Endulzadora de gas 2, Recuperadora de azufre 2 y Criogénica del CPG Matapionche",52,Pemex Transformación Industrial,30,0,0,4,104107782,2017,,1104008
'1418T4N0019,Rehabilitación y mantenimiento de infraestructura de ductos a nivel nacional,52,Pemex Logística,35,0,0,6,1031384950,2017,,0
